school,gender,age,geread,gevocab
7209,1,102,3,3.1
7209,1,111,3.1,4.4
7209,2,113,7.2,3.8
7209,2,110,12,11.2
7209,2,113,2.5,2.5
7209,2,107,6.4,11
7209,2,108,2.8,3
7209,1,110,3,6.2
7209,2,117,3.2,4.4
7209,2,113,10.6,4.9
7209,2,109,4.2,5.4
7209,1,107,6.4,7.3
7209,1,106,4.8,5.5
7209,2,117,2.1,2.2
7209,1,113,4.9,2.9
7400,2,102,6.3,3.8
7400,1,101,2,3.6
7400,2,106,3.1,3.6
7400,2,102,2.7,4.7
7400,2,101,12,7.3
7400,1,102,3.1,7.5
7400,2,101,3.5,2.4
7400,2,110,4.4,4.9
7400,1,98,12,5.2
7400,1,109,3.3,3.2
7400,2,109,7.6,3.8
7400,2,109,3.1,4.3
7400,2,107,2.2,2.9
7400,2,102,6.4,7.2
7400,1,111,2.2,4.6
7400,1,98,7.8,5
7400,2,110,8.7,4.5
7400,1,102,9.2,11.2
7400,2,106,2.7,2.7
7400,1,112,5.8,4.9
7400,2,108,2.6,3
7400,1,108,4.1,11
7400,1,112,10.6,10.9
7400,1,104,4.4,3.5
7400,2,107,4.6,4.2
7400,1,102,3.7,3.9
7400,1,107,12,11.2
7400,2,111,2.5,2.9
7400,1,106,2.8,2.5
7400,1,102,3.5,3.5
7400,2,111,2,3
7400,2,124,3.9,2.1
7400,2,118,3.6,4.7
7400,2,103,2.4,2.4
7400,1,115,3.3,2.4
7400,1,109,8.2,4.4
7400,1,115,2.5,2.6
7400,1,103,2.1,2.2
7400,1,102,3.1,3.3
7400,1,105,2.4,1.7
7400,1,109,2.1,2.9
7400,2,102,0.6,0.7
7400,2,106,5.8,2.8
7400,2,111,3.6,2.9
7400,1,104,2.9,2
7400,1,103,4.8,4.5
7400,2,105,5.2,4.5
7400,2,106,2.7,2.2
7400,2,111,6.7,3.5
7400,2,120,4.7,4.7
7400,1,108,3.9,4.7
7400,2,103,2.8,3.7
7400,1,106,3.3,3
7400,2,111,1.8,2.9
7400,2,103,3.8,4.3
7400,2,107,3,3.4
7400,1,113,3.6,3.7
7400,1,108,2.7,1.8
7400,2,109,2.7,4.1
7400,1,102,1.8,3
7400,2,110,2.8,3.8
7400,1,110,8.2,4.7
7400,2,109,2.8,3.4
7400,1,106,1.8,4.5
7400,2,106,4,3.3
7400,2,109,4.1,4.8
7400,1,109,6.3,4
7400,2,102,2.7,3.4
7400,1,108,3.8,3.1
7400,1,106,5.4,2.6
7400,2,107,2.3,1.9
7400,1,101,1.6,2.4
7400,1,114,3.4,4.4
7400,2,104,4.8,2.8
7400,1,105,5.8,6.2
7400,2,103,3.1,3.8
7400,1,114,2.5,3.8
7400,2,112,3.3,3
7400,1,107,2,3.4
7400,2,116,3,2.9
7400,1,106,12,6.7
7400,1,110,2.4,3.1
7400,2,111,4.5,4.3
7400,2,103,5,3.5
7400,2,101,2.4,3.4
7400,2,107,1.8,0.9
7400,2,105,2.8,2.3
7400,1,103,4.9,3.8
7400,1,102,2.9,2.7
7400,1,109,2.9,3.8
7400,2,103,4.8,3.9
7400,2,104,6.4,6.3
7400,1,104,3.1,2.9
7400,1,102,1.9,2.7
7400,2,109,2.5,2.5
7400,1,104,2.8,2.3
7400,1,109,12,11.2
7400,2,121,7.8,3.9
7400,1,103,4.9,6.8
7400,2,106,3.1,3
7400,1,107,7.8,2.8
7818,1,105,4.8,10.9
7818,2,108,4.4,3.5
7818,2,102,4.5,4.9
7818,2,113,2,1.5
7818,1,112,2.6,5.4
7818,1,118,2.6,2.8
7818,1,106,2.4,2.6
7818,1,110,3.3,8.9
7818,2,104,3,3.1
7818,2,108,3.9,3.2
7818,2,112,3,3
7818,1,109,1,0.3
7818,2,108,4.7,2.9
7818,1,108,3.5,3.5
7818,2,103,0,1.4
7818,1,112,3.3,3
7818,1,126,1.2,0.4
7818,2,108,6.4,3
7818,1,102,4.9,4.8
7818,2,108,3.7,4
7818,1,107,12,6
7818,1,112,4.6,4.8
7818,2,111,8.2,4.3
7818,2,105,3.4,2.8
7818,2,110,3.3,4.1
7818,2,114,2.6,1.8
7818,2,102,5.2,11.2
7818,2,106,2.6,2.3
7818,2,104,4.3,3.8
7818,1,99,2.9,3.7
7818,1,107,1.9,2.7
7818,2,107,3.8,2.7
7818,2,111,5.8,4
7818,1,110,4.6,6.2
7818,2,101,2.3,1.9
7818,2,104,2.4,3.6
7818,2,100,1.4,1.8
7818,2,106,3.4,2.7
7818,1,110,3.9,4.2
7818,1,108,3,4.5
7818,2,102,1.4,3.1
7818,2,102,3.7,2.8
7818,1,105,3.3,3.7
7818,2,101,4.6,7.5
7818,2,106,1.8,2
7818,1,102,5,4.3
7818,1,111,3.1,3.7
7818,1,106,2.4,2.2
7818,2,107,2,2.3
7818,1,108,4.8,6.2
7818,1,104,12,4.7
7818,1,105,3,2.7
7818,2,107,2.1,2.5
7818,1,104,4.4,2.8
7818,1,105,2.4,3
7818,2,110,2.9,3.5
7818,1,113,0,1.4
7818,2,108,3.7,2.6
7818,2,110,2.1,1.9
7818,2,112,3.8,3.3
7818,1,110,1.3,1.9
7818,2,105,3.7,3.4
7818,1,109,1.8,1.6
7818,1,107,2.8,3.3
7818,2,109,3.8,7.2
7818,1,103,4.4,6.2
7818,2,101,4.3,4.1
7818,2,106,4,2.2
7818,2,94,6.6,7.5
7818,2,109,4.5,5.2
7818,2,102,0,1.5
7818,2,109,2.8,2.9
7818,1,120,1.7,1.3
7818,2,97,10.6,4.5
8281,2,108,2.7,3.6
8281,1,117,2.9,5.4
8281,2,112,3.9,5.4
8281,1,107,2.3,4.1
8281,1,111,4,4.1
8281,1,112,3.3,4.4
8281,2,101,3.2,5
8281,2,102,4.6,4.7
8281,1,108,7.8,3.2
8281,1,106,12,4.7
8281,2,102,3,4
8281,1,115,2.4,3.1
8281,2,124,3.7,5
8281,2,105,2.2,3.9
8281,1,107,6.4,9.2
8281,1,112,2.5,3.4
8281,1,104,3.9,3
8281,1,103,3.9,3.4
8281,1,103,2.7,2.5
8281,1,107,3.4,4.2
8281,2,112,2.8,3.5
8281,2,119,4.5,3
8281,1,112,2.3,2.6
8281,1,123,4.1,4.1
8281,1,108,1.4,1.6
8281,2,115,3.5,2.7
8281,2,104,1.9,2
8281,1,103,2.2,1.4
8281,1,107,4.3,3
8281,1,102,1.5,1.1
8281,1,112,4.6,5.7
8281,1,108,4.9,3.3
8281,1,108,2.4,1.9
8281,1,107,3.1,3.5
8281,1,102,3.7,5.5
8281,1,110,2.5,2.8
8281,1,116,1.8,1.4
8281,1,111,3.7,2.2
8281,1,106,1.8,3
8281,2,103,1.1,2.1
8281,2,112,2.4,3
8281,1,106,1.8,1.3
8281,1,111,4.7,4.4
8281,1,102,2.8,2.6
8281,1,109,2.9,3.1
8281,2,108,3.5,2.3
8281,2,107,1.5,1.4
8281,2,112,1.2,3
8281,1,107,3.1,2.2
8281,1,112,3,2.6
8281,2,105,2.1,3.1
8281,1,104,4.5,2.5
8281,2,102,1.8,2
8281,1,120,1.7,1.7
8281,2,105,2.5,4.4
8281,1,105,6.4,4.7
8281,1,121,4.9,2.7
8281,1,109,6.4,3.1
8281,1,102,2.9,2
8281,2,108,2.8,1.9
8281,1,111,8.3,6.7
8281,2,112,1.7,2.2
8281,2,110,1.7,3.2
8281,1,106,2.2,1.8
8281,2,112,5,4.3
8281,1,103,1.8,1.4
8281,1,122,0,1.9
8281,2,103,3.7,2.6
8281,2,101,3,2
8281,2,102,1.8,2
8281,1,109,4.7,3.7
8281,2,102,3.2,2.9
8281,2,108,1.2,0.4
8281,1,107,1.8,1.9
8281,1,106,1.3,2.7
8281,1,103,2.3,2.2
8281,1,110,1.2,1.2
8281,1,108,3.1,3.1
8281,2,118,4.1,2.4
8281,1,109,2.8,4.2
8281,2,106,0.6,1.3
8281,1,105,3.1,3.3
8293,1,102,3.1,4
8293,2,111,1.4,1.6
8293,1,112,2.3,2.2
8293,1,111,4.9,11.2
8293,1,110,4.7,5
8293,2,109,3.5,4.7
8293,2,110,2.2,1.7
8293,1,112,3.1,3.4
8293,2,102,2.9,4.2
8293,1,111,4.9,2.9
8293,2,103,8.2,3.5
8293,2,107,7.6,7.5
8293,2,108,2.9,4.7
8293,1,101,10.6,5.2
8293,1,111,3.8,2.9
8293,2,104,4.2,6.7
8293,2,105,3.9,6.2
8293,2,108,6.4,5.4
8293,2,102,2.4,1.8
8293,1,108,1.6,1.5
8293,2,113,3.3,3.7
8293,1,110,2.3,2.8
8293,2,102,2.2,4
8293,1,104,2.6,1.3
8293,1,111,8.2,6.7
8293,1,111,4.1,6.9
8293,1,110,3.3,2.5
8293,1,106,3.4,10.9
8293,2,102,2.2,2.7
8293,2,104,2.8,3.2
8293,1,103,2.8,2.5
8293,1,108,4,6.9
8293,2,120,2.8,2.3
8293,2,111,6.4,11.2
8293,2,104,4.2,6.2
8293,2,101,3.5,2.4
8293,1,101,3.3,2.8
8293,1,97,2.9,3.3
8293,1,106,4.2,6.7
8293,2,112,6.4,6.3
8293,2,106,3.7,3
8293,1,103,2.6,2.9
8293,1,107,3.1,4
8293,1,107,3.2,5.4
8293,1,109,2.6,2.8
8293,1,101,3.2,4.6
8293,1,107,4.2,3.4
8293,2,109,4.5,4.7
8293,2,104,3.5,4.2
8293,1,101,2,3.7
8293,1,106,3.3,6.2
8293,2,111,6.4,4.4
8293,1,107,2.7,3.6
8293,2,104,3.6,3.2
8293,1,103,3.7,3.5
8293,2,106,3.8,4.4
8293,2,106,4.2,6.7
8293,2,113,2.7,3.1
8293,1,104,6.4,4.4
8293,2,107,3.5,3
8293,2,107,5.8,4.7
8293,2,113,2.9,3.4
8293,1,110,3.5,3.5
8293,2,115,4.2,3.9
8293,1,118,2.2,3.1
8293,1,112,4.9,8.2
8293,1,102,2.8,4
8293,2,112,2.9,3.6
8293,1,113,2.5,3.5
8293,1,116,6.4,5
8329,2,104,4.8,6.7
8329,1,102,2.9,4.2
8329,1,103,3.1,3.5
8329,2,105,2.7,3.1
8329,2,112,4.7,3.9
8329,2,108,3.3,4.7
8329,1,108,1.8,1.3
8329,1,106,4.4,4.4
8329,1,108,2.9,3.4
8329,2,113,3.1,5
8329,1,112,4.3,3.1
8329,1,106,5.8,3.4
8329,1,103,4.8,4.2
8329,1,101,6.5,5
8329,2,109,3.3,3
8329,1,107,2.4,3.4
8329,1,104,3.1,3.5
8329,1,104,1.7,3.7
8329,2,106,1.9,2.5
8329,2,109,5.4,6.7
8329,1,107,2.1,3.9
8329,2,109,2.9,4
8329,2,107,4.1,7.5
8329,1,109,4.9,4.4
8329,2,109,4.3,6.7
8329,2,116,4.3,11.2
8329,1,112,3.7,4.4
8329,2,118,1.4,2.7
8329,2,107,2,4.3
8329,2,92,4.1,7.2
8329,1,109,2.6,4.6
8329,1,107,2.5,2.8
8329,2,106,2.7,2.9
8329,1,110,3.6,3.2
8329,1,105,3.7,4.6
8329,1,108,2.7,5.4
8329,2,105,1.9,3.3
8329,1,111,4.8,3.5
8329,1,109,10.6,8.2
8329,1,112,3.1,3.3
8329,2,107,3.7,3.5
8329,1,108,3.7,5.8
8329,2,111,8.2,4.7
8329,2,118,1.8,4.9
8329,1,101,3,4.5
8329,1,112,4.8,11.2
8329,2,110,2.9,6.7
8329,1,107,2.2,6.2
8329,2,111,3.8,8.4
8329,2,106,7.2,6.7
8329,1,113,3.1,2.9
8357,1,102,3,3.3
8357,1,108,6.4,7.2
8357,2,103,2.9,3.1
8357,2,103,2.2,4
8357,1,106,2.8,3.4
8357,1,111,5.8,5
8357,2,112,4.3,4.5
8357,2,112,1.9,2.5
8357,1,102,3.1,3.3
8357,2,119,2.2,2.4
8357,2,108,4.7,5.4
8357,1,112,6.4,11.2
8357,2,111,2.1,3.6
8357,1,111,2.7,3.3
8357,1,101,2.6,3.2
8357,2,103,4.6,4.3
8357,2,103,4.9,10.9
8357,2,99,4.7,8.4
8357,1,112,4.9,11
8357,1,110,3,2.8
8357,1,110,2.1,3
8357,2,104,2.6,3.2
8357,1,104,3.5,4.1
8357,1,108,2.2,2.8
8357,1,107,2.1,2.4
8357,1,101,3.7,6.3
8357,2,105,6.5,6.4
8357,2,117,4.1,5
8357,2,104,4.4,4.1
8357,2,101,3.5,4.2
8357,2,124,2.8,2.5
8357,2,111,2.4,1.7
8357,2,107,2.9,2.4
8357,2,107,5.2,3.3
8357,2,101,5,6.7
8357,1,101,8.7,4.5
8357,2,104,4.8,4.1
8357,2,108,3.1,1.5
8357,2,113,4.4,10.9
8357,1,110,3.5,4.6
8357,1,110,4.4,5.5
8357,1,108,4.6,3.5
8357,1,104,4.5,11
8357,1,106,2.9,6
8357,1,102,2.3,4.4
8357,1,112,3,6
8357,1,104,4.7,7.4
8357,1,108,3.3,2.7
8357,2,110,6.4,5
8357,2,110,4.8,9.2
8357,1,108,6.4,6.2
8357,1,102,3.3,2.9
8357,2,108,4.6,5.4
8357,2,121,1.8,3
8357,1,110,3.7,11.2
8357,1,98,5.4,3.7
8357,2,105,2.8,1.9
8357,2,103,3,7.4
8357,2,112,3.9,3.9
8357,1,111,2.7,3.6
8357,1,105,2.2,4
8357,1,102,3.2,4
8357,1,105,3.9,3.2
8357,1,109,3.1,1.8
8357,2,107,1.5,1.78
8357,2,102,10.6,6.2
8357,1,112,2.7,2.2
8357,1,103,2.9,3.1
8357,2,104,3.9,2.9
8357,1,110,4.9,2.9
8357,1,102,4,5.8
8357,2,105,2,2.3
8357,1,101,3.1,3
8357,2,111,1.9,1.5
8357,2,110,4.5,11.2
8357,2,103,2.5,3
8357,2,107,3.7,5
8357,1,111,2.9,2.3
8357,1,111,3.5,11
8357,2,110,10.6,6.4
8357,1,111,1.7,1.6
8357,2,112,12,11
8357,2,110,2.5,3
8357,1,112,4.4,4.2
8357,1,106,12,5.4
8357,2,107,2.9,3.4
8357,2,111,4.9,4.5
8357,1,103,3.1,3.2
8357,1,102,2.7,2.8
8357,2,109,4.9,2.5
8357,2,114,3.7,4.7
8357,1,112,4.7,11.2
8357,1,104,3.3,5.4
8357,1,98,4.4,3.8
8357,1,115,2.9,3.4
8361,1,109,12,9.2
8361,1,108,4.2,4.8
8361,1,110,12,7.5
8361,1,108,1.4,1.6
8361,1,101,2.1,4
8361,1,105,3.4,5.1
8361,2,110,3.5,3.8
8361,2,111,4.7,6.2
8361,2,109,4.9,11
8361,1,108,5.8,5.1
8361,2,107,5.2,4.5
8361,2,109,7.6,7.3
8361,1,107,2.4,2.6
8361,2,107,4.7,10.9
8361,2,110,5.4,10.9
8361,1,108,4.6,11.2
8361,2,124,3.5,2.9
8361,1,110,4.7,5.2
8361,1,102,3.4,3.6
8361,1,109,3.1,4.2
8361,1,108,4.3,6.8
8361,1,107,4.4,2.9
8361,2,106,4.9,4
8361,1,105,2.4,2.7
8361,2,121,2.9,1.9
8361,2,106,6.4,6.7
8361,1,102,7.3,4
8361,2,109,2.5,3.7
8361,2,103,4.7,3.6
8361,1,124,2.1,2.7
8361,1,101,4.3,3.8
8361,2,104,4.9,4.2
8361,1,107,2.1,3.4
8361,1,103,2.9,2.8
8361,2,102,3.1,4.3
8361,2,111,12,7.5
8361,1,110,4.7,4.7
8361,1,103,3.5,2.9
8361,2,106,4.8,6.7
8361,2,112,4.9,5.7
8361,2,109,2.7,3.5
8361,2,104,2.3,4.2
8361,1,106,1.4,2.2
8361,2,103,2.2,3.8
8361,2,105,4.8,5
8361,1,101,3.7,2.7
8361,2,107,3.7,5
8361,2,114,1.3,2.9
8361,1,105,4.9,4.7
8361,2,109,2.6,2.3
8361,1,105,1.6,3.1
8361,2,106,7.2,4.8
8361,1,103,2.3,3
8361,2,111,4.8,3.1
8361,1,106,4.8,4.2
8361,2,106,4.9,4.9
8361,1,110,4.6,11.2
8361,2,106,6.4,5.4
8361,2,110,4.4,6.3
8361,2,106,4.8,7.5
8361,1,111,2,2.8
8361,2,121,4.7,6.2
8361,2,110,4.1,11.2
8361,1,112,4.9,5
8361,1,111,7.8,11.2
8361,1,103,6.4,11.2
8365,1,123,3.3,4
8365,1,101,4.8,5.5
8365,2,105,5.8,6.2
8365,2,109,3.1,4.4
8365,2,100,6.4,4.6
8365,1,102,2.9,3
8365,1,109,4.3,3.1
8365,2,108,4.9,6.5
8365,2,101,2.7,3.2
8365,2,101,5,4
8365,2,109,6.4,11
8365,2,106,4.4,2.6
8365,1,115,2.8,3.6
8365,1,110,4.1,9.2
8365,1,111,4.4,3.5
8365,1,110,4.4,3.1
8365,1,107,4.8,7.5
8365,2,116,4.6,3.2
8365,1,109,10.6,5.2
8365,2,118,4.3,2.9
8365,1,107,1.9,1.7
8365,1,102,4.5,6.2
8365,2,102,4.2,11
8365,2,103,4.5,6.4
8365,1,104,8.2,4.3
8365,2,111,5,3.8
8365,2,103,1.9,1.6
8365,1,109,4.9,9.3
8365,1,111,4.4,6.7
8365,2,119,2.5,2.8
8365,2,111,2.7,2.7
8365,1,105,4.6,10.9
8365,2,113,4.1,3.6
8365,2,106,4.7,3.2
8365,2,107,2.7,2.5
8365,2,102,7.2,4.9
8365,2,122,4.8,2.7
8365,1,104,2.8,2.9
8365,1,112,4.4,4.3
8365,2,102,4.5,3.6
8365,2,106,7.6,5.5
8365,1,108,1.6,2.6
8365,2,106,3.1,5
8365,1,113,2,2.6
8365,1,109,3.5,3.5
8365,2,109,3.2,2.6
8365,1,108,3,3.2
8365,1,107,4.6,4.5
8365,1,112,4.4,2.4
8365,1,106,3,3.4
8365,2,107,2.2,2.3
8365,1,106,3.3,7.5
8365,2,109,4.9,6.5
8365,1,112,12,5.2
8365,2,109,2,3.1
8365,1,109,4.4,3.8
8365,2,106,2.5,1.9
8365,2,111,3.1,6.7
8365,2,111,3.1,2.6
8365,2,111,4.1,4.1
8365,1,105,4.5,3.9
8365,2,105,4.4,3.9
8365,2,103,2.3,2.6
8365,2,102,2.2,5.2
8365,1,111,4.6,7.5
8365,1,102,3.5,4
8365,1,105,4.9,6.8
8365,1,106,3.3,3.4
8365,2,111,2.2,2.9
8365,2,106,4.9,2.9
8365,2,101,3.3,4.2
8365,2,101,0.8,1.6
8365,1,107,4.5,4.4
8365,2,110,4.1,3.5
8365,2,106,2.9,11
8365,1,103,3.9,3.5
8365,2,101,4.3,4.5
8365,2,108,3,8.2
8365,1,111,2.8,3.4
8365,1,117,1.7,3
8365,1,103,4.1,6.4
8365,2,103,4.6,11
8365,2,104,2.5,5.7
8365,2,102,3.7,4.3
8365,1,111,5,7.4
8365,1,110,4.2,3.3
8365,1,104,3.2,4.6
8365,2,119,2.5,2.8
8365,1,105,6.2,6.4
8365,1,110,12,7.4
8365,1,111,2.1,3.6
8365,1,109,1.3,2
8365,2,109,4.9,11.2
8365,2,105,5,5.7
8365,1,109,6.4,4.6
8381,1,108,3.2,11
8381,1,101,4.4,4.7
8381,2,107,4.9,6.4
8381,2,101,5.1,10.9
8381,1,103,4.3,7.2
8381,1,110,5,2.7
8381,2,102,2.5,2.9
8381,2,103,5.8,4.1
8381,1,109,5.8,6.2
8381,1,106,4.9,1.8
8381,2,110,4.4,11.2
8381,2,95,4.4,7.6
8381,2,108,4.4,5.5
8381,1,111,5.4,3.3
8381,2,109,4.8,5.2
8381,2,108,6.4,5.7
8381,2,109,6.4,7.2
8381,1,109,3.9,4.2
8381,1,113,1.6,2.9
8381,1,101,3.7,5
8381,1,102,5.2,4.1
8381,1,105,12,3.8
8381,1,122,2,2.6
8381,2,106,4.5,6.3
8381,1,102,2.8,4.3
8381,1,112,5.8,4.5
8381,2,111,6.4,7.5
8381,2,104,2.9,4.1
8381,2,114,12,11.2
8381,1,103,4.1,6.4
8381,1,106,4.5,7.5
8381,1,101,8.2,6.6
8381,1,109,4.2,4.5
8381,2,111,3.5,10.9
8381,1,104,4.1,11
8381,2,111,2.6,4.4
8381,2,113,3.9,5.2
8381,1,104,5,4.7
8381,2,111,4.9,4.7
8381,2,110,4.7,2.5
8381,2,104,4.3,8
8381,1,108,3.9,3.4
8381,2,105,2.7,3.1
8381,2,105,8.2,3.7
8381,1,109,6.4,3.7
8381,1,109,6.4,11.2
8381,1,101,2.9,3.1
8381,2,112,10.6,4.3
8381,1,109,4.8,6.7
8381,1,111,2.9,3.1
8381,2,109,4.8,3.5
8381,1,104,10.6,4.1
8381,1,108,4.5,7.5
8381,2,112,12,6.7
8381,2,105,3.4,3.7
8381,1,110,4.7,5.2
8381,2,110,5.8,11.2
8381,1,109,4.9,6.2
8381,2,103,4.6,3.8
8381,1,113,5.8,6.2
8381,2,101,4.8,5.2
8381,2,104,4.9,4.7
8381,2,107,6.4,11.2
8381,2,104,6.4,6.2
8381,1,107,4.9,4.4
8381,2,110,4.4,5
8381,1,107,5.8,4.3
8381,1,108,4,4.8
8381,2,107,6.4,11.2
8381,2,108,4.1,7.6
8381,1,101,5.4,4.5
8381,1,105,4.2,5.8
8381,1,108,8.2,3
8381,2,107,9.2,7.2
8381,2,109,8.7,2.6
8381,1,105,6.4,6
8381,2,105,4.3,6.5
8381,2,109,4.4,7.5
8381,2,111,10.6,8.2
8381,2,101,3.7,5.8
8381,1,108,3.5,3.7
8381,2,107,3,11.2
8381,1,107,6.4,6.7
8381,2,109,12,6.7
8381,2,103,5.8,11.2
8381,1,106,12,11.2
8381,2,108,4.8,3.9
8381,2,105,2.5,2.8
8381,2,112,5,4.2
8381,2,92,3.4,6.9
8633,1,109,2.8,4.2
8633,1,109,2.3,2.2
8633,1,106,3.5,3.8
8633,2,110,2.8,3.3
8633,1,109,2.9,3
8633,2,122,1.4,1.2
8633,2,115,4.8,6.2
8633,2,107,6.4,6.7
8633,1,106,4.9,6.7
8633,2,110,3.6,2.9
8633,2,112,3.4,4.1
8633,1,106,4.2,6.7
8633,1,104,2.7,2.6
8633,2,104,2.7,1.9
8633,1,108,4.2,2.5
8633,2,104,5.8,3.7
8633,1,101,5.4,3.9
8633,2,110,3.5,2.3
8633,1,103,3.7,4.5
8633,2,108,4.5,3.1
8633,1,120,2.1,1.6
8633,1,104,1.5,1.7
8633,1,103,2.4,1.6
8633,1,102,2.1,2.1
8633,2,107,1.9,2.9
8633,1,107,3,3.4
8633,2,104,2.1,2.3
8633,1,112,1.4,2.4
8633,1,109,4.6,7.5
8633,2,103,2.5,2.7
8633,2,107,2.6,2.7
8633,1,104,3.5,3.7
8633,2,118,3.7,2.7
8633,1,109,3.7,4
8633,2,108,3.3,2.8
8633,1,112,5,4
8633,1,112,4.7,4.2
8633,2,107,0.8,0.8
8633,2,107,5,3.8
8633,1,110,2.1,2.1
8633,1,108,2.9,5
8633,1,106,1,1.5
8633,2,101,2.7,3.8
8633,2,110,1.7,1
8633,2,108,2.5,2.4
8633,1,113,1.5,1.6
8633,2,107,2.1,2.3
8633,1,111,3.9,4.3
8633,2,109,2.9,3.3
8633,1,104,6.4,3.9
8633,2,117,2.8,2.9
8633,1,105,2.3,2
8645,2,110,6.4,7.5
8645,2,97,12,11.2
8645,2,102,4.7,3.1
8645,1,106,5,3.7
8645,1,104,4.7,6.7
8645,1,112,4.6,7.5
8645,1,112,8.3,7.5
8645,1,104,5,11.2
8645,1,110,8.7,3.9
8645,2,112,3.6,4.5
8645,2,107,12,5
8645,2,108,2.9,2.5
8645,1,110,5,5.4
8645,1,103,2.9,3.3
8645,2,108,8.2,5.5
8645,2,106,3.4,3.4
8645,2,106,2.9,3.3
8645,1,104,4.8,5.5
8645,1,109,2.6,4.3
8645,1,112,3.5,2.3
8645,2,108,3.4,4.1
8645,2,109,3,3.5
8645,1,102,3.8,3.8
8645,1,111,4.3,6.2
8645,2,106,2.4,2.2
8645,1,104,4,4.9
8645,2,118,2.3,2.9
8645,1,108,5.8,7.4
8645,1,102,2.8,4.2
8645,1,107,2.8,2.5
8645,2,105,2.7,3.6
8645,1,123,4.1,2.7
8645,1,111,3.8,3.5
8645,1,112,7.6,6.8
8645,2,104,2.9,2.4
8645,1,107,3.1,4.4
8645,2,109,4.2,5.2
8645,1,104,3.3,3.8
8645,1,110,1.5,1.1
8645,2,112,3.1,4.7
8645,2,102,2.8,1.9
8645,1,108,2.9,2.6
8645,2,117,4.8,3.8
8645,2,112,3.1,2.3
8645,2,107,2.1,1.5
8649,2,104,2.8,7.4
8649,2,122,2.7,2.5
8649,2,117,2.5,3.1
8649,1,101,2.3,3.4
8649,1,104,2.4,1.7
8649,2,110,2.5,2
8649,1,107,4.7,6.2
8649,2,122,3.7,3.8
8649,1,109,2.4,3
8649,2,102,2.5,2.7
8649,2,113,4.7,4.5
8649,2,113,3.8,11
8649,1,104,2.5,4.6
8649,2,106,5.8,3.8
8649,2,105,1.8,1.7
8649,2,109,2.7,4.7
8649,2,108,4.4,4.7
8649,1,112,3.8,6
8649,2,104,2.5,7.3
8649,2,106,4.3,8.2
8649,1,105,4.5,3.9
8649,1,107,6.4,3.4
8649,1,102,3,2.8
8649,1,106,7.2,5
8649,2,113,2.9,6.9
8656,1,103,3.2,4.2
8656,1,107,3,6.5
8656,2,111,3.4,6.9
8656,1,110,3.3,2.9
8656,2,106,2.7,2.1
8656,1,107,3.1,2.9
8656,1,110,2.3,3.2
8656,2,102,2.7,2.7
8656,1,106,4.5,4.5
8656,1,105,5.6,4.8
8656,2,104,5.4,4.2
8656,2,102,3,3.2
8656,1,111,8.3,11
8656,2,110,3.5,2.6
8656,2,106,3.5,2.1
8656,1,101,3.5,2.9
8656,1,103,3.8,3.1
8656,1,116,1.6,2.1
8656,2,107,2.2,4.9
8656,1,110,3,2.7
8656,2,115,2.7,3.2
8656,2,102,2.7,3.2
8656,1,117,2.2,4.2
8656,2,105,3,2
8656,1,104,12,11.2
8656,2,111,12,11.2
8656,2,116,2.1,3.1
8656,2,105,5.8,3.2
8656,2,105,1.9,2.7
8656,2,104,3.5,8.4
8656,1,110,4.6,5
8656,1,108,12,9.2
8656,2,101,4.1,6.3
8656,2,101,4.7,4.2
8656,1,101,2.8,2.9
8656,1,109,2.9,2.9
8656,2,95,10.6,4.6
8656,2,107,2.5,4.3
8656,1,104,1.7,2.6
8656,2,111,6.4,6.8
8656,1,106,3.3,4.7
8656,2,113,1.8,1.7
8656,2,106,4.8,6.8
8656,1,115,3,4.7
8656,2,108,6.4,6.7
8656,2,112,6.4,4
8656,1,102,1.8,2.7
8656,2,112,1.7,2.5
8656,2,107,6.4,6.2
8656,2,100,4.6,4.3
8656,2,104,4.6,6.2
8656,1,109,3.7,3.9
8656,1,111,3,3.8
8656,2,109,6.4,5.1
8656,1,109,4.2,8.4
8656,1,103,2.2,2.8
8656,2,109,3.3,3.3
8656,2,111,4.5,4.8
8656,1,104,2.2,1.2
8657,2,105,12,6.7
8657,1,111,3.5,4.7
8657,2,109,2.3,2.3
8657,2,107,3.3,8.2
8657,2,115,8.7,3.9
8657,1,106,3.3,6.8
8657,2,106,3.7,4.1
8657,2,104,4.4,3
8657,1,112,4.8,11.2
8657,2,106,5.2,6.8
8657,1,103,4,3.9
8657,1,105,2.7,2.5
8657,2,103,3.5,3.2
8657,2,105,12,3.1
8657,2,109,4.1,3.1
8657,2,104,4.4,4.3
8657,1,110,3.5,6
8657,1,104,3.4,6.2
8657,2,105,2,1.4
8657,2,109,2.8,3
8657,1,106,3.1,6.8
8657,2,124,3.9,7.2
8657,2,103,2.9,4.7
8657,2,103,2.7,2.7
8657,2,105,2.7,4.4
8657,1,104,2.1,2.9
8657,1,107,2.8,2.9
8657,2,109,6.4,5.8
8657,1,104,3.5,6.2
8657,2,104,3.9,2.6
8657,1,112,3.1,6.7
8657,2,105,4.2,4.2
8657,2,111,2.8,7.5
8677,2,109,2.6,2.2
8677,2,106,4.1,2.9
8677,1,109,4.6,3.7
8677,2,118,2.9,2.2
8677,1,112,2.3,2.5
8677,2,103,3.2,3.4
8677,2,106,2.3,3.8
